stockID
ZGENGVX3
industrySector
electronics
noShares
495789972
dailyPrice
2024-12-31;298.69
2025-01-02;292.25
2025-01-03;282.23
2025-01-06;288.19
2025-01-07;284.54
2025-01-08;284.91
2025-01-09;286.66
2025-01-10;287.47
2025-01-13;286.68
2025-01-14;291.90
2025-01-15;295.57
2025-01-16;300.16
2025-01-17;296.31
2025-01-21;296.45
2025-01-22;300.26
2025-01-23;292.19
2025-01-24;293.67
2025-01-27;293.62
2025-01-28;286.76
2025-01-29;288.17
2025-01-30;282.09
2025-01-31;286.01
2025-02-03;281.55
2025-02-04;285.46
2025-02-05;280.14
2025-02-06;281.18
2025-02-07;276.99
2025-02-10;274.31
2025-02-11;274.16
2025-02-12;273.80
2025-02-13;273.58
2025-02-14;274.39
2025-02-18;274.31
2025-02-19;274.40
2025-02-20;267.52
2025-02-21;268.78
2025-02-24;268.68
2025-02-25;267.31
2025-02-26;270.52
2025-02-27;270.22
2025-02-28;270.20
2025-03-03;267.87
2025-03-04;271.15
2025-03-05;274.73
2025-03-06;272.95
2025-03-07;271.54
2025-03-10;276.81
2025-03-11;274.93
2025-03-12;272.03
2025-03-13;265.20
2025-03-14;268.98
2025-03-17;267.05
2025-03-18;274.84
2025-03-19;273.38
2025-03-20;264.93
2025-03-21;263.78
2025-03-24;263.08
2025-03-25;265.32
2025-03-26;265.30
2025-03-27;270.74
2025-03-28;270.87
2025-03-31;277.74
2025-04-01;276.45
2025-04-02;277.31
2025-04-03;270.03
2025-04-04;268.81
2025-04-07;269.01
2025-04-08;266.91
2025-04-09;262.62
2025-04-10;266.42
2025-04-11;267.25
2025-04-14;271.20
2025-04-15;274.45
2025-04-16;273.54
2025-04-17;270.41
2025-04-21;280.69
2025-04-22;278.24
2025-04-23;276.98
2025-04-24;269.44
2025-04-25;268.43
2025-04-28;264.60
2025-04-29;271.47
2025-04-30;270.69
2025-05-01;269.86
2025-05-02;270.49
2025-05-05;272.34
2025-05-06;268.34
2025-05-07;271.23
2025-05-08;277.54
2025-05-09;277.30
2025-05-12;281.61
2025-05-13;276.89
2025-05-14;278.70
2025-05-15;280.50
2025-05-16;287.73
2025-05-19;287.92
2025-05-20;287.51
2025-05-21;282.69
2025-05-22;275.76
2025-05-23;281.63
2025-05-27;287.22
2025-05-28;289.90
2025-05-29;287.41
2025-05-30;293.97
2025-06-02;293.98
2025-06-03;304.89
2025-06-04;300.61
2025-06-05;304.42
2025-06-06;310.78
2025-06-09;308.91
2025-06-10;310.79
2025-06-11;312.93
2025-06-12;321.17
2025-06-13;314.53
2025-06-16;314.35
2025-06-17;309.77
2025-06-18;305.76
2025-06-20;300.99
2025-06-23;306.64
2025-06-24;310.15
2025-06-25;308.95
2025-06-26;314.48
2025-06-27;305.75
2025-06-30;312.70
2025-07-01;312.27
2025-07-02;312.52
2025-07-03;313.74
2025-07-07;314.38
2025-07-08;312.31
2025-07-09;298.71
2025-07-10;290.99
2025-07-11;289.69
2025-07-14;283.80
2025-07-15;291.23
2025-07-16;293.25
2025-07-17;292.54
2025-07-18;287.37
2025-07-21;295.30
2025-07-22;299.90
2025-07-23;304.72
2025-07-24;315.13
2025-07-25;316.72
2025-07-28;322.88
2025-07-29;326.14
2025-07-30;314.07
2025-07-31;322.05
2025-08-01;326.20
2025-08-04;320.02
2025-08-05;317.85
2025-08-06;316.88
2025-08-07;320.65
2025-08-08;316.92
2025-08-11;319.55
2025-08-12;317.66
2025-08-13;322.61
2025-08-14;329.03
2025-08-15;330.30
2025-08-18;333.16
2025-08-19;329.65
2025-08-20;313.59
2025-08-21;309.39
2025-08-22;303.98
2025-08-25;295.50
2025-08-26;301.17
2025-08-27;296.81
2025-08-28;290.40
2025-08-29;288.26
2025-09-02;292.62
2025-09-03;296.15
2025-09-04;296.74
2025-09-05;293.77
2025-09-08;291.42
2025-09-09;292.75
2025-09-10;292.02
2025-09-11;293.70
2025-09-12;289.06
2025-09-15;291.82
2025-09-16;297.46
2025-09-17;298.43
2025-09-18;297.97
2025-09-19;303.73
2025-09-22;301.55
2025-09-23;297.40
2025-09-24;299.24
2025-09-25;302.07
2025-09-26;302.22
2025-09-29;304.15
2025-09-30;300.57
2025-10-01;304.11
2025-10-02;301.62
2025-10-03;307.65
2025-10-06;309.73
2025-10-07;313.65
2025-10-08;314.16
2025-10-09;313.54
2025-10-10;319.27
2025-10-13;318.51
2025-10-14;319.38
2025-10-15;317.16
2025-10-16;316.14
2025-10-17;309.87
2025-10-20;308.12
2025-10-21;301.38
2025-10-22;309.02
2025-10-23;304.27
2025-10-24;306.19
2025-10-27;307.75
2025-10-28;302.84
2025-10-29;312.47
2025-10-30;308.63
2025-10-31;308.14
2025-11-03;314.86
2025-11-04;322.20
2025-11-05;322.18
2025-11-06;322.58
2025-11-07;318.17
2025-11-10;321.01
2025-11-11;317.81
2025-11-12;326.08
2025-11-13;334.29
2025-11-14;343.34
2025-11-17;343.74
2025-11-18;343.38
2025-11-19;346.00
2025-11-20;344.27
2025-11-21;340.66
2025-11-24;340.24
2025-11-25;333.10
2025-11-26;340.25
2025-11-28;334.93
2025-12-01;332.08
2025-12-02;334.80
2025-12-03;337.02
2025-12-04;340.97
2025-12-05;343.37
2025-12-08;344.41
2025-12-09;347.87
2025-12-10;347.73
2025-12-11;348.10
2025-12-12;352.41
2025-12-15;355.75
2025-12-16;360.39
2025-12-17;359.68
2025-12-18;351.17
2025-12-19;352.86
2025-12-22;346.74
2025-12-23;344.41
2025-12-24;346.56
2025-12-26;347.33
2025-12-29;337.14
2025-12-30;343.44
2025-12-31;347.58
