stockID
HTPP7FZY
industrySector
entertainment
noShares
852705326
dailyPrice
2024-12-31;115.32
2025-01-02;115.67
2025-01-03;114.21
2025-01-06;112.76
2025-01-07;112.51
2025-01-08;112.36
2025-01-09;113.23
2025-01-10;112.62
2025-01-13;112.67
2025-01-14;112.26
2025-01-15;111.62
2025-01-16;114.32
2025-01-17;113.42
2025-01-21;114.03
2025-01-22;113.19
2025-01-23;113.99
2025-01-24;115.52
2025-01-27;112.81
2025-01-28;113.18
2025-01-29;113.16
2025-01-30;113.58
2025-01-31;113.61
2025-02-03;112.51
2025-02-04;111.97
2025-02-05;111.04
2025-02-06;110.08
2025-02-07;108.39
2025-02-10;107.23
2025-02-11;107.03
2025-02-12;107.19
2025-02-13;105.21
2025-02-14;107.66
2025-02-18;107.58
2025-02-19;105.83
2025-02-20;106.22
2025-02-21;106.75
2025-02-24;105.93
2025-02-25;107.19
2025-02-26;108.35
2025-02-27;109.57
2025-02-28;109.43
2025-03-03;108.52
2025-03-04;110.33
2025-03-05;109.56
2025-03-06;108.95
2025-03-07;108.97
2025-03-10;106.42
2025-03-11;105.92
2025-03-12;103.76
2025-03-13;104.05
2025-03-14;103.73
2025-03-17;104.74
2025-03-18;105.58
2025-03-19;107.21
2025-03-20;107.42
2025-03-21;107.05
2025-03-24;106.52
2025-03-25;104.96
2025-03-26;103.39
2025-03-27;101.70
2025-03-28;102.59
2025-03-31;103.07
2025-04-01;101.58
2025-04-02;103.31
2025-04-03;101.26
2025-04-04;99.04
2025-04-07;98.14
2025-04-08;98.20
2025-04-09;98.16
2025-04-10;97.97
2025-04-11;98.41
2025-04-14;98.08
2025-04-15;97.05
2025-04-16;96.58
2025-04-17;96.81
2025-04-21;95.92
2025-04-22;94.89
2025-04-23;96.49
2025-04-24;95.56
2025-04-25;94.47
2025-04-28;94.82
2025-04-29;93.45
2025-04-30;93.00
2025-05-01;92.38
2025-05-02;91.02
2025-05-05;92.65
2025-05-06;93.32
2025-05-07;94.67
2025-05-08;94.20
2025-05-09;94.56
2025-05-12;93.41
2025-05-13;93.41
2025-05-14;93.85
2025-05-15;92.49
2025-05-16;92.70
2025-05-19;93.16
2025-05-20;93.46
2025-05-21;94.57
2025-05-22;95.84
2025-05-23;96.46
2025-05-27;97.49
2025-05-28;97.64
2025-05-29;98.05
2025-05-30;97.83
2025-06-02;97.00
2025-06-03;96.64
2025-06-04;96.14
2025-06-05;95.59
2025-06-06;94.61
2025-06-09;94.42
2025-06-10;93.17
2025-06-11;93.84
2025-06-12;91.42
2025-06-13;89.80
2025-06-16;89.48
2025-06-17;89.53
2025-06-18;88.96
2025-06-20;88.48
2025-06-23;87.13
2025-06-24;88.51
2025-06-25;88.99
2025-06-26;89.46
2025-06-27;88.51
2025-06-30;90.01
2025-07-01;90.38
2025-07-02;89.16
2025-07-03;87.90
2025-07-07;86.55
2025-07-08;84.57
2025-07-09;83.99
2025-07-10;84.47
2025-07-11;86.34
2025-07-14;85.45
2025-07-15;84.27
2025-07-16;84.39
2025-07-17;84.09
2025-07-18;83.78
2025-07-21;82.56
2025-07-22;81.93
2025-07-23;81.38
2025-07-24;81.69
2025-07-25;81.80
2025-07-28;80.92
2025-07-29;81.98
2025-07-30;81.55
2025-07-31;81.35
2025-08-01;80.42
2025-08-04;80.86
2025-08-05;81.25
2025-08-06;81.70
2025-08-07;82.64
2025-08-08;83.33
2025-08-11;84.18
2025-08-12;84.37
2025-08-13;82.68
2025-08-14;81.75
2025-08-15;78.92
2025-08-18;78.62
2025-08-19;77.51
2025-08-20;78.90
2025-08-21;78.15
2025-08-22;78.05
2025-08-25;77.96
2025-08-26;77.64
2025-08-27;78.29
2025-08-28;78.74
2025-08-29;78.95
2025-09-02;79.30
2025-09-03;80.12
2025-09-04;79.60
2025-09-05;79.75
2025-09-08;78.83
2025-09-09;77.75
2025-09-10;76.34
2025-09-11;74.46
2025-09-12;74.57
2025-09-15;74.67
2025-09-16;73.95
2025-09-17;73.93
2025-09-18;74.83
2025-09-19;75.19
2025-09-22;74.56
2025-09-23;75.37
2025-09-24;74.81
2025-09-25;74.55
2025-09-26;75.26
2025-09-29;73.69
2025-09-30;75.14
2025-10-01;75.19
2025-10-02;75.94
2025-10-03;74.82
2025-10-06;73.96
2025-10-07;72.98
2025-10-08;71.51
2025-10-09;70.94
2025-10-10;72.21
2025-10-13;72.00
2025-10-14;71.35
2025-10-15;71.27
2025-10-16;71.77
2025-10-17;70.70
2025-10-20;70.35
2025-10-21;69.57
2025-10-22;68.70
2025-10-23;69.85
2025-10-24;68.59
2025-10-27;68.48
2025-10-28;67.74
2025-10-29;67.88
2025-10-30;68.35
2025-10-31;67.77
2025-11-03;67.63
2025-11-04;67.44
2025-11-05;68.51
2025-11-06;70.10
2025-11-07;70.86
2025-11-10;70.03
2025-11-11;69.67
2025-11-12;69.45
2025-11-13;69.91
2025-11-14;69.65
2025-11-17;70.12
2025-11-18;69.49
2025-11-19;68.47
2025-11-20;68.00
2025-11-21;67.52
2025-11-24;67.32
2025-11-25;66.83
2025-11-26;66.63
2025-11-28;66.60
2025-12-01;66.57
2025-12-02;66.00
2025-12-03;65.19
2025-12-04;65.29
2025-12-05;65.26
2025-12-08;64.38
2025-12-09;63.05
2025-12-10;63.60
2025-12-11;63.90
2025-12-12;63.02
2025-12-15;62.07
2025-12-16;63.43
2025-12-17;62.38
2025-12-18;63.37
2025-12-19;63.23
2025-12-22;63.36
2025-12-23;62.78
2025-12-24;62.84
2025-12-26;63.41
2025-12-29;61.70
2025-12-30;61.89
2025-12-31;61.83
