stockID
E3ZKFJEO
industrySector
construction
noShares
564686108
dailyPrice
2024-12-31;263.18
2025-01-02;263.99
2025-01-03;263.94
2025-01-06;265.15
2025-01-07;265.63
2025-01-08;266.05
2025-01-09;265.99
2025-01-10;263.21
2025-01-13;264.94
2025-01-14;266.70
2025-01-15;266.04
2025-01-16;265.92
2025-01-17;266.81
2025-01-21;267.51
2025-01-22;270.53
2025-01-23;269.29
2025-01-24;268.08
2025-01-27;265.43
2025-01-28;265.70
2025-01-29;267.71
2025-01-30;268.94
2025-01-31;266.49
2025-02-03;266.30
2025-02-04;266.19
2025-02-05;264.33
2025-02-06;264.88
2025-02-07;266.19
2025-02-10;270.30
2025-02-11;269.50
2025-02-12;270.36
2025-02-13;268.19
2025-02-14;264.51
2025-02-18;263.71
2025-02-19;262.80
2025-02-20;261.18
2025-02-21;258.97
2025-02-24;257.73
2025-02-25;259.25
2025-02-26;257.48
2025-02-27;259.13
2025-02-28;259.97
2025-03-03;258.89
2025-03-04;256.44
2025-03-05;260.72
2025-03-06;264.14
2025-03-07;262.82
2025-03-10;265.01
2025-03-11;264.77
2025-03-12;264.06
2025-03-13;262.55
2025-03-14;264.73
2025-03-17;263.47
2025-03-18;264.23
2025-03-19;266.87
2025-03-20;270.03
2025-03-21;269.73
2025-03-24;271.96
2025-03-25;270.87
2025-03-26;270.08
2025-03-27;271.17
2025-03-28;272.51
2025-03-31;272.40
2025-04-01;272.45
2025-04-02;268.83
2025-04-03;269.15
2025-04-04;270.11
2025-04-07;271.76
2025-04-08;273.01
2025-04-09;273.99
2025-04-10;277.88
2025-04-11;272.91
2025-04-14;272.36
2025-04-15;274.09
2025-04-16;272.90
2025-04-17;274.57
2025-04-21;274.92
2025-04-22;278.03
2025-04-23;279.18
2025-04-24;277.96
2025-04-25;277.71
2025-04-28;274.83
2025-04-29;276.49
2025-04-30;275.43
2025-05-01;274.52
2025-05-02;276.87
2025-05-05;276.89
2025-05-06;275.99
2025-05-07;276.51
2025-05-08;275.89
2025-05-09;274.81
2025-05-12;275.40
2025-05-13;277.91
2025-05-14;279.78
2025-05-15;277.97
2025-05-16;279.47
2025-05-19;277.24
2025-05-20;278.39
2025-05-21;277.02
2025-05-22;273.61
2025-05-23;272.45
2025-05-27;273.85
2025-05-28;275.31
2025-05-29;278.98
2025-05-30;279.07
2025-06-02;276.36
2025-06-03;274.22
2025-06-04;273.85
2025-06-05;272.41
2025-06-06;272.75
2025-06-09;273.20
2025-06-10;272.16
2025-06-11;273.25
2025-06-12;272.18
2025-06-13;271.90
2025-06-16;271.42
2025-06-17;270.75
2025-06-18;269.13
2025-06-20;266.58
2025-06-23;269.26
2025-06-24;270.10
2025-06-25;269.15
2025-06-26;266.49
2025-06-27;264.66
2025-06-30;264.94
2025-07-01;266.34
2025-07-02;265.73
2025-07-03;262.39
2025-07-07;262.65
2025-07-08;265.21
2025-07-09;266.68
2025-07-10;265.02
2025-07-11;266.54
2025-07-14;265.19
2025-07-15;263.75
2025-07-16;267.45
2025-07-17;266.94
2025-07-18;268.39
2025-07-21;267.77
2025-07-22;269.36
2025-07-23;267.50
2025-07-24;269.14
2025-07-25;267.81
2025-07-28;268.62
2025-07-29;267.04
2025-07-30;268.58
2025-07-31;269.25
2025-08-01;270.59
2025-08-04;273.60
2025-08-05;272.72
2025-08-06;273.56
2025-08-07;273.61
2025-08-08;275.40
2025-08-11;276.26
2025-08-12;274.38
2025-08-13;272.84
2025-08-14;274.75
2025-08-15;272.52
2025-08-18;270.27
2025-08-19;271.22
2025-08-20;270.21
2025-08-21;270.43
2025-08-22;268.91
2025-08-25;270.03
2025-08-26;271.19
2025-08-27;273.00
2025-08-28;272.51
2025-08-29;270.48
2025-09-02;273.52
2025-09-03;270.45
2025-09-04;270.55
2025-09-05;272.44
2025-09-08;270.50
2025-09-09;269.65
2025-09-10;273.03
2025-09-11;270.21
2025-09-12;270.49
2025-09-15;270.04
2025-09-16;266.11
2025-09-17;267.39
2025-09-18;267.89
2025-09-19;268.21
2025-09-22;268.73
2025-09-23;266.26
2025-09-24;265.19
2025-09-25;264.52
2025-09-26;264.06
2025-09-29;268.90
2025-09-30;268.45
2025-10-01;269.87
2025-10-02;273.12
2025-10-03;271.19
2025-10-06;269.00
2025-10-07;269.22
2025-10-08;265.85
2025-10-09;265.23
2025-10-10;268.11
2025-10-13;269.49
2025-10-14;268.22
2025-10-15;271.57
2025-10-16;271.92
2025-10-17;270.82
2025-10-20;272.81
2025-10-21;274.39
2025-10-22;275.90
2025-10-23;276.62
2025-10-24;277.00
2025-10-27;280.87
2025-10-28;282.30
2025-10-29;281.43
2025-10-30;282.09
2025-10-31;283.75
2025-11-03;282.25
2025-11-04;279.99
2025-11-05;278.14
2025-11-06;277.56
2025-11-07;279.02
2025-11-10;277.49
2025-11-11;279.33
2025-11-12;278.87
2025-11-13;275.63
2025-11-14;276.39
2025-11-17;277.62
2025-11-18;278.34
2025-11-19;281.47
2025-11-20;280.08
2025-11-21;282.21
2025-11-24;283.33
2025-11-25;283.90
2025-11-26;285.82
2025-11-28;285.94
2025-12-01;290.39
2025-12-02;286.85
2025-12-03;288.10
2025-12-04;287.87
2025-12-05;288.51
2025-12-08;292.15
2025-12-09;290.30
2025-12-10;290.07
2025-12-11;291.75
2025-12-12;295.33
2025-12-15;296.49
2025-12-16;297.92
2025-12-17;298.04
