stockID
UUV8B5KK
industrySector
construction
noShares
301249647
dailyPrice
2024-12-31;59.76
2025-01-02;58.89
2025-01-03;58.01
2025-01-06;58.94
2025-01-07;60.02
2025-01-08;59.36
2025-01-09;60.71
2025-01-10;59.79
2025-01-13;57.67
2025-01-14;56.44
2025-01-15;55.82
2025-01-16;55.92
2025-01-17;54.87
2025-01-21;55.57
2025-01-22;56.11
2025-01-23;56.06
2025-01-24;57.70
2025-01-27;59.57
2025-01-28;57.51
2025-01-29;56.54
2025-01-30;56.55
2025-01-31;58.16
2025-02-03;58.37
2025-02-04;57.62
2025-02-05;58.17
2025-02-06;57.36
2025-02-07;57.71
2025-02-10;59.34
2025-02-11;59.97
2025-02-12;58.97
2025-02-13;57.36
2025-02-14;57.86
2025-02-18;58.78
2025-02-19;58.01
2025-02-20;59.95
2025-02-21;57.87
2025-02-24;56.91
2025-02-25;57.46
2025-02-26;57.49
2025-02-27;57.09
2025-02-28;57.85
2025-03-03;58.75
2025-03-04;60.10
2025-03-05;62.25
2025-03-06;64.88
2025-03-07;64.51
2025-03-10;62.84
2025-03-11;62.85
2025-03-12;61.84
2025-03-13;61.44
2025-03-14;62.38
2025-03-17;64.08
2025-03-18;64.58
2025-03-19;64.92
2025-03-20;64.99
2025-03-21;65.60
2025-03-24;65.50
2025-03-25;63.89
2025-03-26;65.04
2025-03-27;66.84
2025-03-28;65.81
2025-03-31;65.55
2025-04-01;63.21
2025-04-02;62.00
2025-04-03;62.31
2025-04-04;61.93
2025-04-07;61.10
2025-04-08;61.89
2025-04-09;60.73
2025-04-10;60.42
2025-04-11;58.65
2025-04-14;58.50
2025-04-15;58.41
2025-04-16;58.38
2025-04-17;57.44
2025-04-21;58.67
2025-04-22;57.10
2025-04-23;55.04
2025-04-24;54.84
2025-04-25;54.74
2025-04-28;56.23
2025-04-29;55.18
2025-04-30;56.22
2025-05-01;56.59
2025-05-02;55.93
2025-05-05;58.02
2025-05-06;57.04
2025-05-07;57.53
2025-05-08;55.35
2025-05-09;54.10
2025-05-12;53.53
2025-05-13;51.39
2025-05-14;51.75
2025-05-15;50.45
2025-05-16;50.98
2025-05-19;50.43
2025-05-20;51.82
2025-05-21;51.29
2025-05-22;50.89
2025-05-23;52.39
2025-05-27;54.75
2025-05-28;54.91
2025-05-29;54.66
2025-05-30;53.94
2025-06-02;52.40
2025-06-03;54.71
2025-06-04;55.00
2025-06-05;57.32
2025-06-06;56.67
2025-06-09;55.52
2025-06-10;56.40
2025-06-11;56.57
2025-06-12;56.11
2025-06-13;54.89
2025-06-16;55.50
2025-06-17;55.55
2025-06-18;56.16
2025-06-20;53.35
2025-06-23;52.26
2025-06-24;51.72
2025-06-25;53.01
2025-06-26;52.63
2025-06-27;51.56
2025-06-30;53.71
2025-07-01;54.10
2025-07-02;57.35
2025-07-03;54.53
2025-07-07;53.09
2025-07-08;53.34
2025-07-09;52.64
2025-07-10;51.84
2025-07-11;51.52
2025-07-14;51.75
2025-07-15;51.77
2025-07-16;50.47
2025-07-17;50.41
2025-07-18;51.15
2025-07-21;54.80
2025-07-22;53.72
2025-07-23;53.35
2025-07-24;54.08
2025-07-25;54.71
2025-07-28;54.21
2025-07-29;54.92
2025-07-30;56.05
2025-07-31;54.70
2025-08-01;53.88
2025-08-04;55.24
2025-08-05;54.51
2025-08-06;55.72
2025-08-07;57.44
2025-08-08;57.99
2025-08-11;58.00
2025-08-12;57.53
2025-08-13;56.12
2025-08-14;55.80
2025-08-15;55.10
2025-08-18;55.57
2025-08-19;58.47
2025-08-20;60.04
2025-08-21;61.46
2025-08-22;59.94
2025-08-25;59.27
2025-08-26;59.41
2025-08-27;60.66
2025-08-28;59.66
2025-08-29;60.34
2025-09-02;58.97
2025-09-03;58.67
2025-09-04;60.22
2025-09-05;61.52
2025-09-08;61.85
2025-09-09;61.68
2025-09-10;61.12
2025-09-11;60.33
2025-09-12;60.46
