stockID
TZX81HQ2
industrySector
mobility
noShares
849958309
dailyPrice
2024-12-31;292.13
2025-01-02;293.13
2025-01-03;291.10
2025-01-06;291.60
2025-01-07;291.85
2025-01-08;289.00
2025-01-09;286.03
2025-01-10;290.23
2025-01-13;293.39
2025-01-14;293.02
2025-01-15;298.20
2025-01-16;297.89
2025-01-17;297.12
2025-01-21;295.54
2025-01-22;295.71
2025-01-23;297.16
2025-01-24;299.06
2025-01-27;294.50
2025-01-28;299.61
2025-01-29;292.36
2025-01-30;292.25
2025-01-31;295.02
2025-02-03;298.16
2025-02-04;296.43
2025-02-05;300.22
2025-02-06;301.03
2025-02-07;299.76
2025-02-10;297.46
2025-02-11;296.33
2025-02-12;298.10
2025-02-13;294.98
2025-02-14;295.22
2025-02-18;290.03
2025-02-19;291.28
2025-02-20;291.13
2025-02-21;287.86
2025-02-24;291.97
2025-02-25;298.16
2025-02-26;298.34
2025-02-27;299.60
2025-02-28;300.73
2025-03-03;303.96
2025-03-04;306.00
2025-03-05;306.42
2025-03-06;305.31
2025-03-07;304.05
2025-03-10;301.07
2025-03-11;305.60
2025-03-12;303.80
2025-03-13;303.54
2025-03-14;307.11
2025-03-17;311.49
2025-03-18;308.36
2025-03-19;313.05
2025-03-20;313.67
2025-03-21;322.26
2025-03-24;321.40
2025-03-25;320.32
2025-03-26;322.12
2025-03-27;323.16
2025-03-28;327.88
2025-03-31;326.37
2025-04-01;333.50
2025-04-02;340.53
2025-04-03;344.69
2025-04-04;341.37
2025-04-07;342.85
2025-04-08;336.11
2025-04-09;334.10
2025-04-10;334.85
2025-04-11;330.71
2025-04-14;333.61
2025-04-15;333.93
2025-04-16;332.16
2025-04-17;338.12
2025-04-21;340.90
2025-04-22;341.02
2025-04-23;343.61
2025-04-24;343.50
2025-04-25;349.54
2025-04-28;345.10
2025-04-29;342.27
2025-04-30;336.20
2025-05-01;335.13
2025-05-02;326.92
2025-05-05;324.27
2025-05-06;323.05
2025-05-07;325.06
2025-05-08;326.68
2025-05-09;323.39
2025-05-12;321.11
2025-05-13;322.79
2025-05-14;322.86
2025-05-15;322.80
2025-05-16;321.24
2025-05-19;319.65
2025-05-20;327.77
2025-05-21;334.71
2025-05-22;333.73
2025-05-23;332.94
2025-05-27;334.74
2025-05-28;336.24
2025-05-29;338.04
2025-05-30;334.91
2025-06-02;333.02
2025-06-03;331.69
2025-06-04;331.32
2025-06-05;330.18
2025-06-06;332.41
2025-06-09;333.04
2025-06-10;330.63
2025-06-11;330.37
2025-06-12;332.34
2025-06-13;332.55
2025-06-16;334.24
2025-06-17;330.20
2025-06-18;337.46
2025-06-20;336.53
2025-06-23;338.53
2025-06-24;332.81
2025-06-25;334.77
2025-06-26;334.12
2025-06-27;332.19
2025-06-30;331.84
2025-07-01;332.84
2025-07-02;333.96
2025-07-03;330.15
2025-07-07;327.44
2025-07-08;330.58
2025-07-09;333.74
2025-07-10;332.84
2025-07-11;330.01
2025-07-14;327.15
2025-07-15;324.40
2025-07-16;322.90
2025-07-17;318.86
2025-07-18;321.55
2025-07-21;330.69
2025-07-22;327.86
2025-07-23;322.51
2025-07-24;330.89
2025-07-25;332.86
2025-07-28;335.49
2025-07-29;343.13
2025-07-30;346.42
2025-07-31;348.67
2025-08-01;349.41
2025-08-04;349.66
2025-08-05;349.84
2025-08-06;343.66
2025-08-07;341.63
2025-08-08;345.47
2025-08-11;341.98
2025-08-12;344.64
2025-08-13;335.76
2025-08-14;338.39
2025-08-15;332.50
2025-08-18;333.60
2025-08-19;326.82
2025-08-20;326.43
2025-08-21;324.85
2025-08-22;323.30
2025-08-25;326.71
2025-08-26;331.24
2025-08-27;332.41
2025-08-28;337.75
2025-08-29;345.07
2025-09-02;343.39
2025-09-03;342.33
2025-09-04;340.55
2025-09-05;341.64
2025-09-08;340.60
2025-09-09;343.04
2025-09-10;338.00
2025-09-11;337.38
2025-09-12;338.40
2025-09-15;340.28
2025-09-16;345.17
2025-09-17;343.43
2025-09-18;344.48
2025-09-19;340.71
2025-09-22;341.06
2025-09-23;339.88
2025-09-24;338.93
2025-09-25;339.79
2025-09-26;338.25
2025-09-29;335.16
2025-09-30;327.17
2025-10-01;323.13
2025-10-02;324.33
2025-10-03;324.31
2025-10-06;319.45
2025-10-07;322.66
2025-10-08;323.80
2025-10-09;322.24
2025-10-10;321.60
2025-10-13;326.01
2025-10-14;325.66
2025-10-15;328.83
2025-10-16;335.32
2025-10-17;329.99
2025-10-20;327.82
2025-10-21;315.67
2025-10-22;321.70
2025-10-23;325.61
2025-10-24;322.52
2025-10-27;324.89
2025-10-28;332.73
2025-10-29;330.14
2025-10-30;329.40
2025-10-31;327.88
2025-11-03;326.59
2025-11-04;321.36
2025-11-05;325.00
2025-11-06;324.22
2025-11-07;327.17
2025-11-10;326.43
2025-11-11;326.62
2025-11-12;324.05
2025-11-13;326.05
2025-11-14;325.07
2025-11-17;324.28
2025-11-18;332.73
2025-11-19;328.54
2025-11-20;327.59
2025-11-21;324.80
2025-11-24;323.77
2025-11-25;324.24
2025-11-26;328.63
2025-11-28;322.80
2025-12-01;321.46
2025-12-02;327.62
2025-12-03;332.13
2025-12-04;332.41
2025-12-05;336.75
2025-12-08;337.08
2025-12-09;337.48
2025-12-10;334.90
2025-12-11;338.40
2025-12-12;345.92
2025-12-15;351.90
2025-12-16;350.95
2025-12-17;346.83
2025-12-18;342.82
2025-12-19;335.03
2025-12-22;335.54
2025-12-23;331.99
2025-12-24;336.27
2025-12-26;341.35
2025-12-29;340.02
2025-12-30;336.24
2025-12-31;332.62
